day,avg_temperature_deg_c,avg_barometric_pressure_hpa,avg_wind_speed_ms
2018-03-03,21.731944444444444,1011.2583333333334,3.0597222222222222
2018-03-04,20.76111111111111,1015.4368055555556,3.6166666666666663
2018-03-05,18.827777777777776,1018.9159722222222,3.951388888888889
2018-03-06,20.65,1019.2138888888888,3.895138888888889
2018-03-07,26.306944444444444,1016.2666666666667,2.9090277777777778
2018-03-08,29.716666666666665,1016.7694444444444,3.1319444444444446
2018-03-09,29.147222222222222,1017.9090277777777,2.0930555555555554
2018-03-10,30.01805555555556,1019.3868055555556,2.345833333333333
2018-03-11,25.85486111111111,1021.2118055555555,3.310416666666667
2018-03-12,20.779166666666665,1022.2583333333334,4.026388888888889
2018-03-13,19.08888888888889,1021.6645833333334,3.7055555555555557
2018-03-14,19.90138888888889,1017.7763888888888,2.7375
2018-03-15,20.15625,1014.6812500000001,2.33125
2018-03-16,22.12013888888889,1011.7006944444444,1.9513888888888888
2018-03-17,28.59722222222222,1006.8222222222222,3.974305555555555
2018-03-18,19.99652777777778,1016.0687499999999,2.9000000000000004
2018-03-19,18.510416666666668,1020.1291666666667,2.1576388888888887
2018-03-20,19.82986111111111,1023.0673611111112,3.2930555555555556
2018-03-21,18.813194444444445,1019.9479166666666,3.0743055555555556
2018-03-22,21.415277777777778,1015.0534722222224,1.4874999999999998
2018-03-23,28.02013888888889,1012.4555555555556,2.3090277777777777
2018-03-24,27.421527777777776,1009.6402777777779,3.808333333333333
2018-03-25,19.956249999999997,1011.7756944444445,3.540277777777778
2018-03-26,16.979166666666668,1015.3083333333333,2.6868055555555554
2018-03-27,21.842361111111114,1011.8444444444444,3.2972222222222225
2018-03-28,21.777083333333334,1014.6458333333334,2.3631944444444444
2018-03-29,18.327777777777776,1017.7138888888888,2.3583333333333334
2018-03-30,18.41736111111111,1018.4881944444444,2.365972222222222
2018-03-31,20.83888888888889,1015.1159722222224,1.5138888888888888
2018-04-01,21.759722222222223,1013.4194444444444,1.6159722222222221
2018-04-02,18.930555555555557,1019.9256944444444,2.8444444444444446
2018-04-03,17.75625,1021.2930555555556,3.151388888888889
2018-04-04,19.897222222222222,1016.7375000000001,1.7118055555555556
2018-04-05,17.99652777777778,1015.9236111111111,2.1375
2018-04-06,18.99513888888889,1017.3090277777778,1.838888888888889
2018-04-07,22.720833333333335,1015.5111111111112,1.3916666666666666
2018-04-08,25.49722222222222,1014.0791666666667,3.0159722222222225
2018-04-09,28.025694444444444,1014.2243055555555,2.7729166666666667
2018-04-10,29.376388888888886,1013.9256944444444,3.1756944444444444
2018-04-11,26.552777777777777,1010.6645833333334,3.876388888888889
2018-04-12,20.959722222222222,1012.7652777777779,1.698611111111111
2018-04-13,18.864583333333332,1010.1597222222222,3.4527777777777775
2018-04-14,17.663888888888888,1010.5444444444444,4.385416666666667
2018-04-15,19.001388888888886,1014.3298611111111,2.9340277777777777
2018-04-16,18.560416666666665,1018.9236111111111,2.5326388888888887
2018-04-17,18.209027777777777,1021.0972222222222,1.978472222222222
2018-04-18,20.855555555555554,1016.7034722222221,1.5499999999999998
2018-04-19,23.872916666666665,1014.71875,1.6020833333333333
2018-04-20,26.766666666666666,1015.9159722222222,2.1881944444444446
2018-04-21,25.872916666666665,1017.7687500000001,1.8875000000000002
2018-04-22,23.67013888888889,1016.9902777777778,1.9513888888888888
2018-04-23,23.705555555555556,1015.1645833333334,2.6875
2018-04-24,22.802083333333332,1016.313888888889,1.7979166666666666
2018-04-25,19.40277777777778,1016.4465277777776,1.9090277777777775
2018-04-26,17.385416666666668,1020.9381944444444,2.6590277777777778
2018-04-27,18.268749999999997,1022.8576388888889,1.6791666666666667
2018-04-28,17.98611111111111,1023.6812500000001,1.9319444444444445
2018-04-29,17.93402777777778,1026.1138888888888,3.0416666666666665
2018-04-30,17.464583333333334,1025.1604166666666,1.4041666666666666
2018-05-01,18.247916666666665,1019.5784722222221,2.0458333333333334
2018-05-02,20.438888888888886,1012.1291666666667,3.1458333333333335
2018-05-03,16.466666666666665,1010.9590277777778,3.2756944444444445
2018-05-04,14.925694444444446,1022.251388888889,2.6527777777777777
2018-05-05,14.283333333333335,1029.9743055555555,1.2479166666666668
2018-05-06,14.840277777777779,1027.5590277777778,1.6118055555555555
2018-05-07,17.280555555555555,1018.2590277777776,3.4583333333333335
2018-05-08,16.071527777777778,1021.0201388888888,1.7319444444444445
2018-05-09,14.447222222222223,1020.8847222222222,1.5152777777777777
2018-05-10,13.305555555555555,1022.8562499999999,2.896527777777778
2018-05-11,11.190277777777778,1026.6270833333333,2.517361111111111
2018-05-12,12.364583333333334,1029.1993055555556,2.3930555555555557
2018-05-13,14.184722222222222,1029.7624999999998,2.6395833333333334
2018-05-14,11.243749999999999,1028.6041666666667,1.4972222222222222
2018-05-15,13.360416666666667,1028.3138888888889,2.160416666666667
2018-05-16,12.302083333333334,1031.1131944444444,2.79375
2018-05-17,11.4375,1031.0402777777776,2.4180555555555556
2018-05-18,13.158333333333333,1028.1909722222222,0.8604166666666667
2018-05-19,13.871527777777779,1026.7020833333333,1.43125
2018-05-20,11.574305555555556,1028.6625,1.6868055555555557
2018-05-21,13.224305555555555,1030.3319444444444,1.3819444444444444
2018-05-22,15.239583333333334,1030.1979166666667,1.5833333333333333
2018-05-23,15.05763888888889,1028.6243055555556,1.5930555555555557
2018-05-24,13.552777777777777,1025.8305555555555,1.8333333333333333
2018-05-25,14.677777777777777,1023.3562499999999,1.776388888888889
2018-05-26,19.681944444444444,1019.3784722222222,3.040972222222222
2018-05-27,18.052083333333332,1016.8083333333333,2.1930555555555555
2018-05-28,18.595138888888886,1015.0222222222224,3.982638888888889
2018-05-29,13.959722222222222,1021.970138888889,2.5062499999999996
2018-05-30,10.916666666666666,1028.5993055555555,1.2777777777777777
2018-05-31,11.595833333333333,1028.8006944444444,1.0631944444444443
2018-06-01,11.468055555555557,1026.0916666666667,1.1958333333333333
2018-06-02,10.352777777777778,1024.8861111111112,0.9368055555555556
2018-06-03,10.943055555555555,1024.3270833333333,1.3423611111111111
2018-06-04,11.922222222222222,1024.6458333333333,1.5618055555555557
2018-06-05,11.288194444444445,1025.7708333333333,1.3145833333333334
2018-06-06,14.515277777777776,1022.0999999999999,2.3833333333333333
2018-06-07,15.712499999999999,1018.5541666666666,3.8194444444444446
2018-06-08,13.03125,1018.0847222222224,2.676388888888889
2018-06-09,13.851388888888888,1020.6076388888889,1.292361111111111
2018-06-10,14.720833333333335,1020.3305555555556,2.027083333333333
2018-06-11,17.072916666666668,1013.0562500000001,3.838194444444445
2018-06-12,13.5625,1013.6083333333333,2.3368055555555554
