,QLD1,NSW1,VIC1,SA1,TAS1
2024-09-01 00:00,5511.18,6523.27,3984.04,1365.61,1139.06
2024-09-01 03:00,5331.5,5970.45,3578.76,1192.26,1133.37
2024-09-01 06:00,4960.24,5762.57,3812.07,1169.32,1184.98
2024-09-01 09:00,3896.34,3981.7,3295.59,795.84,1265.53
2024-09-01 12:00,4460.6,3841.53,3214.67,539.06,1203.24
2024-09-01 15:00,6896.0,6487.08,4159.47,875.02,1266.58
2024-09-01 18:00,7355.62,7958.44,5177.7,1543.09,1408.62
2024-09-01 21:00,6179.56,7108.42,4589.28,1410.56,1235.85
2024-09-02 00:00,5463.45,6473.88,4087.06,1341.06,1058.38
2024-09-02 03:00,5532.63,6221.83,3814.9,1268.02,1105.18
2024-09-02 06:00,5704.34,6976.11,5110.02,1430.53,1301.37
2024-09-02 09:00,4511.82,5176.95,4294.91,856.89,1268.38
2024-09-02 12:00,4831.55,4912.46,4165.98,452.35,1212.77
2024-09-02 15:00,7169.63,7348.87,5548.9,984.06,1342.14
2024-09-02 18:00,7472.01,8766.32,6833.41,1809.93,1407.4
2024-09-02 21:00,5998.55,7763.55,5509.77,1576.75,1198.56
2024-09-03 00:00,5132.13,6951.13,4664.17,1390.83,1092.58
2024-09-03 03:00,5135.69,6698.69,4575.04,1306.53,1117.4
2024-09-03 06:00,5311.11,7476.99,6080.93,1460.3,1324.02
2024-09-03 09:00,3752.55,5071.93,5109.05,660.8,1143.21
2024-09-03 12:00,3750.14,4743.23,3871.17,239.38,1100.53
2024-09-03 15:00,6088.96,7382.81,4962.43,832.13,1201.71
2024-09-03 18:00,7054.73,9187.86,6585.7,1676.27,1396.4
2024-09-03 21:00,5933.04,8138.97,5486.51,1534.84,1221.06
2024-09-04 00:00,5221.99,7299.69,4551.04,1442.88,1127.3
2024-09-04 03:00,5332.95,6941.92,4301.26,1290.17,1155.95
2024-09-04 06:00,5607.95,7968.92,5454.66,1425.27,1384.55
2024-09-04 09:00,4347.01,5284.37,3747.92,737.01,1232.97
2024-09-04 12:00,4539.87,4764.42,3458.31,712.48,1124.25
2024-09-04 15:00,6195.8,7263.82,4982.5,1399.48,1232.98
2024-09-04 18:00,7009.92,8829.68,6029.46,1668.28,1288.83
2024-09-04 21:00,5955.76,7826.19,5041.32,1465.59,1189.99
2024-09-05 00:00,5252.97,6957.66,4185.07,1387.14,1083.75
2024-09-05 03:00,5333.41,6653.62,3994.84,1248.15,1081.7
2024-09-05 06:00,5926.87,7576.94,5254.39,1388.19,1265.61
2024-09-05 09:00,4912.16,5624.71,5089.32,1379.59,1168.69
2024-09-05 12:00,4431.82,5264.62,5540.57,1223.76,1127.18
2024-09-05 15:00,6106.48,7376.4,6024.3,1566.72,1204.04
2024-09-05 18:00,7084.03,8540.06,6217.48,1621.92,1298.14
2024-09-05 21:00,6069.19,7597.51,5172.25,1442.46,1153.02
2024-09-06 00:00,5384.65,6761.69,4255.91,1347.37,1048.65
2024-09-06 03:00,5467.16,6312.68,4014.4,1232.31,1054.73
2024-09-06 06:00,5626.2,6850.32,4935.84,1366.26,1242.79
2024-09-06 09:00,4098.15,4894.29,4353.38,1469.98,1233.99
2024-09-06 12:00,3937.87,5033.04,4721.76,1533.62,1078.15
2024-09-06 15:00,6088.28,7565.62,5620.71,1580.0,1079.3
2024-09-06 18:00,6893.83,8283.54,5780.78,1722.91,1244.0
2024-09-06 21:00,6044.39,7451.59,5067.24,1494.99,1183.88
2024-09-07 00:00,5325.2,6682.14,4421.21,1400.9,1066.27
2024-09-07 03:00,5301.45,6148.91,4149.78,1218.85,1072.66
2024-09-07 06:00,4921.8,6084.75,4284.8,1224.43,1159.93
2024-09-07 09:00,3609.91,5014.32,2708.9,701.25,1144.99
2024-09-07 12:00,3649.33,5158.36,2376.94,237.0,1076.53
2024-09-07 15:00,5906.26,7066.85,4034.57,703.26,1182.31
2024-09-07 18:00,6737.98,7821.17,5366.05,1536.93,1308.85
2024-09-07 21:00,5932.47,7199.42,4872.73,1389.85,1185.92
2024-09-08 00:00,5321.26,6396.4,4220.83,1332.73,1044.97
2024-09-08 03:00,5225.63,5925.73,3794.09,1223.02,1017.28
2024-09-08 06:00,4647.71,6242.17,3815.46,1179.38,1037.73
2024-09-08 09:00,3522.53,6082.71,2822.37,830.29,1074.74
2024-09-08 12:00,3734.05,5655.42,3461.52,641.73,1078.58
2024-09-08 15:00,6095.87,6732.9,4757.78,1215.79,1206.63
2024-09-08 18:00,6984.92,8127.57,5626.72,1670.18,1304.77
2024-09-08 21:00,5953.5,7235.84,4745.55,1436.78,1179.95
2024-09-09 00:00,5310.06,6489.99,4076.84,1377.06,1036.37
2024-09-09 03:00,5423.08,6163.77,3945.96,1213.1,1079.24
2024-09-09 06:00,5546.67,6994.09,5201.7,1378.84,1293.41
2024-09-09 09:00,4205.63,5176.58,4370.68,893.18,1026.87
2024-09-09 12:00,4509.44,5041.6,4155.26,564.31,1024.17
2024-09-09 15:00,6709.77,7259.64,5145.64,1002.46,1132.28
2024-09-09 18:00,7341.69,8484.88,6295.49,1720.08,1306.3
2024-09-09 21:00,6223.7,7554.06,5377.28,1533.98,1116.39
2024-09-10 00:00,5478.53,6867.53,4646.31,1411.62,1004.81
2024-09-10 03:00,5475.13,6578.67,4499.17,1296.03,1035.47
2024-09-10 06:00,5834.38,7279.67,5636.0,1387.28,1230.68
2024-09-10 09:00,5034.7,5191.33,3720.92,662.51,1132.26
2024-09-10 12:00,5326.59,5152.23,3045.37,529.24,1033.12
2024-09-10 15:00,6848.51,7327.56,4767.88,998.83,1120.76
2024-09-10 18:00,7299.96,8588.9,6120.84,1587.2,1253.46
2024-09-10 21:00,6147.29,7705.36,5336.34,1436.92,1067.26
2024-09-11 00:00,5435.86,6982.4,4527.86,1337.32,973.14
2024-09-11 03:00,5491.44,6583.19,4298.79,1242.4,970.71
2024-09-11 06:00,5732.95,7121.41,5467.62,1347.45,1195.81
2024-09-11 09:00,4948.16,5162.58,4431.96,1063.28,1024.88
2024-09-11 12:00,4870.01,5269.23,4264.7,612.6,1005.62
2024-09-11 15:00,6528.57,7606.43,5541.68,1026.85,1113.69
2024-09-11 18:00,7224.53,8556.93,6172.97,1825.09,1296.75
2024-09-11 21:00,6153.39,7607.01,5128.0,1658.47,1175.4
2024-09-12 00:00,5364.98,6768.51,4350.56,1509.12,1068.8
2024-09-12 03:00,5411.29,6423.72,4289.18,1391.01,1087.94
2024-09-12 06:00,5440.47,7545.5,5489.33,1494.75,1300.41
2024-09-12 09:00,4556.06,6707.71,3937.77,728.06,1042.0
2024-09-12 12:00,4844.63,6502.18,3212.37,327.56,956.85
2024-09-12 15:00,6838.7,8052.24,4708.39,899.15,1086.52
2024-09-12 18:00,7156.13,8990.18,6402.7,1791.5,1260.21
2024-09-12 21:00,6160.31,7905.55,5499.23,1621.47,1112.76
2024-09-13 00:00,5386.98,7045.96,4685.95,1463.64,994.47
2024-09-13 03:00,5398.76,6684.21,4451.01,1364.51,1018.48
2024-09-13 06:00,5365.15,7446.8,5624.43,1460.62,1226.8
2024-09-13 09:00,4314.27,5493.32,4677.62,642.78,1076.42
2024-09-13 12:00,4202.71,5096.53,4124.97,221.55,1041.8
2024-09-13 15:00,6161.53,7160.58,5021.2,820.19,1172.72
2024-09-13 18:00,6860.5,8663.35,6125.19,1740.5,1308.81
2024-09-13 21:00,6069.99,7893.93,5449.19,1594.19,1170.03
2024-09-14 00:00,5356.53,7005.63,4565.09,1456.49,1069.62
2024-09-14 03:00,5259.27,6428.22,4072.21,1318.47,1069.22
2024-09-14 06:00,4697.03,6327.51,4603.23,1312.41,1180.81
2024-09-14 09:00,3777.17,4270.2,4593.35,979.7,1196.39
2024-09-14 12:00,3909.29,3973.53,4394.93,708.48,1137.05
2024-09-14 15:00,5714.3,6638.0,5037.78,1051.37,1238.38
2024-09-14 18:00,6685.17,8197.24,6462.94,1851.45,1413.26
2024-09-14 21:00,5946.65,7621.89,5640.52,1721.53,1292.16
2024-09-15 00:00,5321.56,6777.75,4617.07,1563.81,1185.83
2024-09-15 03:00,5220.06,6318.03,4173.42,1410.22,1162.49
2024-09-15 06:00,4498.42,6027.0,4457.42,1302.84,1249.92
2024-09-15 09:00,3305.29,4469.81,3545.6,492.99,1145.64
2024-09-15 12:00,3715.74,4500.59,2839.73,137.54,1010.75
2024-09-15 15:00,5787.61,7175.68,4533.67,814.98,1273.44
2024-09-15 18:00,6795.92,9279.74,6349.17,1856.1,1364.36
2024-09-15 21:00,5890.1,8068.9,5352.88,1664.72,1187.38
2024-09-16 00:00,5251.64,7071.16,4434.55,1498.29,1041.82
2024-09-16 03:00,5339.34,6894.28,4237.93,1391.54,1072.04
2024-09-16 06:00,5213.99,7740.53,5728.64,1527.31,1276.02
2024-09-16 09:00,3823.33,5041.54,5016.23,715.23,1134.81
2024-09-16 12:00,3860.62,4609.99,4506.43,269.54,1033.01
2024-09-16 15:00,6050.6,7496.62,5448.61,875.72,1164.75
2024-09-16 18:00,7103.87,9523.22,6742.56,1952.71,1322.4
2024-09-16 21:00,6076.27,8247.58,5609.4,1727.54,1162.83
2024-09-17 00:00,5350.38,7218.35,4717.73,1532.25,1030.86
2024-09-17 03:00,5404.89,6918.84,4554.6,1422.55,1077.23
2024-09-17 06:00,5310.11,7553.54,5959.51,1531.74,1266.92
2024-09-17 09:00,4126.08,4788.45,4632.74,643.98,1121.61
2024-09-17 12:00,4269.51,4361.9,3155.69,229.72,1070.65
2024-09-17 15:00,6265.92,6992.32,4545.99,813.02,1170.51
2024-09-17 18:00,7130.14,8927.37,6361.85,1868.55,1348.18
2024-09-17 21:00,6159.94,7904.72,5551.25,1726.06,1179.99
2024-09-18 00:00,5432.34,7009.29,4672.03,1537.13,1024.09
2024-09-18 03:00,5523.02,6798.15,4380.34,1408.59,1025.15
2024-09-18 06:00,5320.9,7208.97,5334.58,1518.29,1191.76
2024-09-18 09:00,4309.89,4479.59,3281.34,642.34,1116.27
2024-09-18 12:00,4250.99,4239.0,2588.17,324.1,1099.26
2024-09-18 15:00,6298.83,6940.96,4338.27,886.64,1176.8
2024-09-18 18:00,7085.18,8654.96,5897.6,1773.16,1373.68
2024-09-18 21:00,6099.88,7700.25,5219.46,1663.54,1247.21
2024-09-19 00:00,5386.41,6886.01,4480.52,1519.41,1072.59
2024-09-19 03:00,5472.05,6533.18,4207.64,1432.38,1047.81
2024-09-19 06:00,5474.95,6830.72,5159.26,1520.06,1227.86
2024-09-19 09:00,4478.52,4525.71,4085.14,1171.16,1114.01
2024-09-19 12:00,5031.16,4414.18,3726.51,929.26,1141.28
2024-09-19 15:00,6466.56,7026.5,4834.57,1281.2,1197.77
2024-09-19 18:00,7224.51,8506.3,6313.84,1942.52,1364.52
2024-09-19 21:00,6244.19,7581.48,5329.77,1699.41,1169.01
2024-09-20 00:00,5476.17,6851.23,4457.74,1547.29,1019.22
2024-09-20 03:00,5534.73,6416.46,4306.14,1381.68,1086.87
2024-09-20 06:00,5211.65,6609.03,5459.58,1474.78,1337.34
2024-09-20 09:00,4009.94,4384.0,4737.32,970.58,1239.32
2024-09-20 12:00,4453.91,4287.41,4181.91,819.11,1116.5
2024-09-20 15:00,6566.81,6866.27,5275.29,1175.48,1203.61
2024-09-20 18:00,7093.32,8231.91,6219.44,1820.28,1340.85
2024-09-20 21:00,6192.9,7543.53,5303.96,1623.33,1198.84
2024-09-21 00:00,5453.95,6749.81,4351.11,1474.25,1107.1
2024-09-21 03:00,5369.74,6156.24,4006.89,1306.29,1114.32
2024-09-21 06:00,4803.98,5654.63,4433.76,1223.64,1195.55
2024-09-21 09:00,3599.12,3818.64,3763.6,797.66,1138.3
2024-09-21 12:00,4063.1,3690.97,3411.71,744.04,1068.52
2024-09-21 15:00,6037.64,6294.91,4561.05,1131.89,1178.83
2024-09-21 18:00,6800.18,7732.14,5561.76,1707.03,1297.84
2024-09-21 21:00,6000.24,7146.68,4941.61,1557.45,1163.74
2024-09-22 00:00,5383.41,6425.9,4200.87,1456.04,1016.56
2024-09-22 03:00,5235.61,5910.46,3845.35,1269.86,999.6
2024-09-22 06:00,4380.57,5266.96,3849.17,1162.63,1087.23
2024-09-22 09:00,3330.52,4078.97,3224.13,743.95,1117.65
2024-09-22 12:00,3499.33,3660.83,2854.11,418.56,1041.05
2024-09-22 15:00,5839.52,6296.68,3975.92,785.05,1155.53
2024-09-22 18:00,6859.63,7947.58,5323.33,1630.99,1269.48
2024-09-22 21:00,6023.17,7121.58,4718.34,1505.57,1093.15
2024-09-23 00:00,5333.44,6392.04,4080.72,1431.56,973.4
2024-09-23 03:00,5400.84,6184.16,3967.3,1356.81,997.69
2024-09-23 06:00,5100.74,6400.17,4688.25,1418.17,1195.24
2024-09-23 09:00,3878.68,4294.86,3981.02,763.36,1074.23
2024-09-23 12:00,4107.65,4485.35,4651.98,502.45,1013.14
2024-09-23 15:00,6458.71,7210.6,5607.1,971.91,1158.42
2024-09-23 18:00,7326.4,8368.56,6305.13,1611.08,1369.58
2024-09-23 21:00,6293.86,7433.14,5438.27,1472.11,1244.35
2024-09-24 00:00,5513.8,6639.63,4600.02,1345.37,1111.3
2024-09-24 03:00,5547.33,6303.46,4263.2,1241.28,1123.48
2024-09-24 06:00,5204.41,6667.21,5121.11,1353.25,1331.0
2024-09-24 09:00,3957.11,5085.01,4198.45,1088.68,1251.04
2024-09-24 12:00,4458.94,5415.9,3531.53,1000.64,1231.21
2024-09-24 15:00,6517.31,7569.82,5119.77,1398.41,1293.28
2024-09-24 18:00,7275.19,8342.51,5763.95,1634.39,1401.25
2024-09-24 21:00,6243.01,7376.75,5025.08,1494.78,1201.7
2024-09-25 00:00,5463.09,6500.79,4398.04,1381.7,1048.75
2024-09-25 03:00,5513.48,6127.61,4173.99,1277.15,1050.71
2024-09-25 06:00,5220.84,7172.97,5227.59,1367.64,1231.07
2024-09-25 09:00,3827.81,6379.28,5648.62,859.72,1058.27
2024-09-25 12:00,3951.75,6607.62,5476.38,1016.94,998.42
2024-09-25 15:00,6322.18,8134.83,5903.97,1349.15,1108.12
2024-09-25 18:00,7232.31,8392.95,6373.42,1871.6,1290.73
2024-09-25 21:00,6264.21,7506.11,5335.24,1680.56,1146.56
2024-09-26 00:00,5486.1,6674.05,4453.13,1529.98,1009.83
2024-09-26 03:00,5506.53,6362.49,4262.07,1382.62,1046.39
2024-09-26 06:00,5362.85,7836.66,5256.63,1427.13,1220.36
2024-09-26 09:00,4574.1,8287.61,4221.39,569.86,992.18
2024-09-26 12:00,5649.33,8190.56,4082.33,196.6,976.38
2024-09-26 15:00,6965.13,9193.55,5112.38,776.53,1100.25
2024-09-26 18:00,7356.4,9724.38,6579.42,1780.94,1313.3
2024-09-26 21:00,6350.56,8298.6,5744.84,1665.34,1182.09
2024-09-27 00:00,5596.79,7192.9,4828.97,1529.94,1046.09
2024-09-27 03:00,5618.42,6806.75,4443.35,1381.96,1087.13
2024-09-27 06:00,6081.96,7591.4,4358.2,1390.05,1240.11
2024-09-27 09:00,4962.81,6370.91,2480.39,516.68,1012.63
2024-09-27 12:00,5188.47,6109.39,2077.71,131.23,866.05
2024-09-27 15:00,6371.03,7863.4,3773.21,694.41,989.37
2024-09-27 18:00,7136.13,9196.9,5610.44,1562.84,1189.45
2024-09-27 21:00,6256.09,8180.66,5041.29,1520.0,1096.39
2024-09-28 00:00,5504.28,7094.55,4257.05,1467.19,973.75
2024-09-28 03:00,5387.06,6507.73,3895.07,1322.45,964.06
2024-09-28 06:00,5224.07,6252.25,3721.88,1182.24,1003.79
2024-09-28 09:00,5086.1,5376.3,2150.93,780.3,919.48
2024-09-28 12:00,5090.0,5203.92,1989.79,536.79,823.07
2024-09-28 15:00,6033.07,7064.3,3583.27,1264.83,878.53
2024-09-28 18:00,6961.53,8359.99,4817.02,1611.74,1020.11
2024-09-28 21:00,6069.14,7585.6,4334.16,1454.38,943.6
2024-09-29 00:00,5398.39,6635.88,3809.84,1394.45,898.42
2024-09-29 03:00,5254.06,6164.43,3513.58,1262.6,904.71
2024-09-29 06:00,4599.33,5781.61,3744.4,1045.49,956.02
2024-09-29 09:00,3862.37,5213.18,4421.93,442.6,1016.71
2024-09-29 12:00,4057.28,5578.04,4362.11,145.21,1026.28
2024-09-29 15:00,6084.92,7193.48,4360.4,709.21,1003.46
2024-09-29 18:00,7071.49,8232.99,5499.97,1547.29,1139.03
2024-09-29 21:00,6017.08,7332.53,4845.93,1446.87,999.35
2024-09-30 00:00,5348.97,6510.09,4263.27,1425.5,881.1
2024-09-30 03:00,5451.11,6199.94,4174.98,1303.27,952.9
2024-09-30 06:00,5161.54,6953.86,4799.11,1285.36,1094.07
2024-09-30 09:00,3970.47,5820.93,3471.92,782.61,986.29
2024-09-30 12:00,4806.3,5426.3,3014.53,411.93,933.58
2024-09-30 15:00,6769.35,7202.26,4101.82,837.48,1017.34
2024-09-30 18:00,7401.18,8680.89,5661.65,1626.72,1180.55
2024-09-30 21:00,6296.39,7808.11,5027.1,1504.62,1087.57
2024-10-01 00:00,5443.65,6959.35,4334.76,1438.39,966.69
2024-10-01 03:00,5481.26,6557.11,4088.01,1329.05,982.66
2024-10-01 06:00,5132.21,6510.13,4759.55,1246.17,1111.26
2024-10-01 09:00,4202.02,4656.09,4008.38,718.81,938.07
2024-10-01 12:00,4554.27,4430.92,3421.94,322.43,876.89
2024-10-01 15:00,6315.24,6988.47,4615.23,715.84,995.4
2024-10-01 18:00,7197.37,8462.77,5963.56,1559.69,1232.94
2024-10-01 21:00,6216.22,7615.36,5282.53,1467.86,1146.5
2024-10-02 00:00,5484.64,6794.58,4558.85,1390.8,1069.63
2024-10-02 03:00,5505.87,6404.42,4306.63,1288.07,1067.3
2024-10-02 06:00,5457.86,7041.26,4700.92,1186.93,1189.96
2024-10-02 09:00,4656.08,6783.68,3031.73,413.58,1025.47
2024-10-02 12:00,4516.24,6157.41,2687.32,156.87,929.06
2024-10-02 15:00,6332.66,7507.65,4213.96,763.86,1030.64
2024-10-02 18:00,7198.0,8616.49,5734.26,1535.79,1206.44
2024-10-02 21:00,6233.58,7771.95,5153.23,1441.2,1060.33
2024-10-03 00:00,5417.8,6932.88,4381.13,1405.84,937.47
2024-10-03 03:00,5418.05,6453.7,4157.43,1300.99,929.12
2024-10-03 06:00,5453.76,6426.7,4508.72,1193.37,996.76
2024-10-03 09:00,4446.69,5408.11,3010.22,659.12,892.5
2024-10-03 12:00,4192.07,5231.41,2714.75,736.38,844.53
2024-10-03 15:00,6096.73,7040.94,4269.04,1347.93,940.36
2024-10-03 18:00,7143.58,8499.0,5321.53,1646.01,1065.96
2024-10-03 21:00,6157.8,7751.93,4621.49,1479.12,965.41
2024-10-04 00:00,5425.42,6906.02,4193.54,1411.56,831.51
2024-10-04 03:00,5490.72,6448.26,3861.88,1240.02,886.42
2024-10-04 06:00,5001.57,6283.78,4509.38,1152.51,1000.69
2024-10-04 09:00,3577.17,4977.83,3321.91,642.16,1005.38
2024-10-04 12:00,3677.74,5201.92,3635.2,573.66,1096.94
2024-10-04 15:00,5968.61,7267.39,4879.09,995.1,1189.01
2024-10-04 18:00,6939.57,8173.79,5328.69,1526.82,1159.03
2024-10-04 21:00,6080.66,7385.31,4783.38,1425.36,1027.14
2024-10-05 00:00,5382.04,6544.39,4173.14,1386.14,959.74
2024-10-05 03:00,5253.44,5914.73,3739.32,1239.15,937.15
2024-10-05 06:00,4421.62,5461.64,3527.56,1134.24,983.3
2024-10-05 09:00,3164.52,4051.02,2861.65,846.19,998.74
2024-10-05 12:00,3554.14,4722.67,3589.08,482.19,937.27
2024-10-05 15:00,6014.61,6449.58,4687.15,798.62,1024.2
2024-10-05 18:00,6863.91,7595.24,5282.93,1487.82,1169.97
2024-10-05 21:00,5988.6,6914.26,4618.55,1413.64,1053.45
2024-10-06 00:00,5343.69,6239.67,3994.67,1380.96,920.05
2024-10-06 03:00,5161.99,5780.74,3691.93,1213.3,923.91
2024-10-06 06:00,4273.21,4951.74,3510.47,1049.88,1002.61
2024-10-06 09:00,3385.59,3774.5,3017.57,624.45,943.01
2024-10-06 12:00,4172.76,3681.04,2545.41,339.35,908.24
2024-10-06 15:00,6554.49,6302.42,3884.7,688.65,1024.64
2024-10-06 18:00,7066.54,7389.81,4883.57,1411.77,1131.61
2024-10-06 21:00,6166.72,6812.34,4236.23,1298.26,1027.17
2024-10-07 00:00,5379.31,6021.26,3851.26,1267.39,977.47
2024-10-07 03:00,5273.25,5771.06,4001.15,1167.59,1030.2
2024-10-07 06:00,4480.13,5086.79,5088.09,1033.71,1139.97
2024-10-07 09:00,3623.58,3840.69,4718.03,495.43,1061.79
2024-10-07 12:00,4363.14,4066.15,4521.47,209.72,961.16
2024-10-07 15:00,6799.17,6639.46,5354.36,666.57,1061.56
2024-10-07 18:00,7295.58,7755.8,5923.39,1416.41,1238.63
2024-10-07 21:00,6198.44,7049.97,4921.9,1306.25,1107.79
2024-10-08 00:00,5437.54,6261.2,4378.83,1320.13,1069.83
2024-10-08 03:00,5495.75,6370.31,4704.21,1276.39,1179.85
2024-10-08 06:00,5636.48,7286.6,5609.53,1348.03,1298.65
2024-10-08 09:00,4824.99,6850.65,4196.36,417.94,1086.05
2024-10-08 12:00,5973.04,6801.2,3603.16,110.43,1040.89
2024-10-08 15:00,7661.6,8126.57,4634.95,668.39,1155.84
2024-10-08 18:00,7440.45,8450.05,6158.09,1539.44,1341.97
2024-10-08 21:00,6320.93,7441.62,5218.36,1424.5,1186.52
2024-10-09 00:00,5472.33,6574.0,4695.18,1406.5,1125.12
2024-10-09 03:00,5527.27,6650.08,4955.78,1332.67,1193.21
2024-10-09 06:00,5865.61,7401.29,5725.64,1299.44,1256.48
2024-10-09 09:00,5661.58,7008.66,3266.52,391.04,1074.33
2024-10-09 12:00,5706.51,6754.04,2598.87,146.4,1007.15
2024-10-09 15:00,7104.07,8040.78,4243.02,758.12,1121.78
2024-10-09 18:00,7121.92,8396.03,5530.3,1500.01,1241.89
2024-10-09 21:00,6098.35,7524.47,4714.82,1387.33,1080.0
2024-10-10 00:00,5317.61,6720.86,4185.27,1375.54,975.94
2024-10-10 03:00,5324.3,6764.66,4366.64,1316.44,1078.25
2024-10-10 06:00,5875.05,6659.39,4882.3,1239.02,1172.37
2024-10-10 09:00,5396.1,4571.46,3041.51,393.7,1026.78
2024-10-10 12:00,5087.55,4407.29,2609.01,152.98,981.25
2024-10-10 15:00,6552.42,6986.33,4049.55,760.97,1091.26
2024-10-10 18:00,7268.6,8213.39,5334.19,1555.8,1216.09
2024-10-10 21:00,6245.26,7297.98,4662.74,1420.96,1100.53
2024-10-11 00:00,5405.66,6532.57,4174.19,1397.38,1032.56
2024-10-11 03:00,5441.68,6590.01,4388.77,1280.72,1085.11
2024-10-11 06:00,5084.58,6541.09,4926.8,1262.6,1159.84
2024-10-11 09:00,4429.4,5094.89,3126.72,387.61,1014.1
2024-10-11 12:00,4553.11,5082.13,3399.55,102.51,983.29
2024-10-11 15:00,6140.2,7256.96,4609.47,697.65,1126.89
2024-10-11 18:00,6978.54,7871.57,5484.04,1449.55,1258.76
2024-10-11 21:00,6142.36,7259.85,4767.53,1397.85,1114.16
2024-10-12 00:00,5383.75,6429.55,4186.47,1378.28,1061.61
2024-10-12 03:00,5283.09,6233.16,4080.33,1268.58,1123.99
2024-10-12 06:00,4354.88,6629.13,4051.88,1086.36,1185.99
2024-10-12 09:00,3390.05,6209.94,2222.66,294.89,1043.57
2024-10-12 12:00,3551.5,5309.8,1789.41,175.52,953.73
2024-10-12 15:00,5973.06,6797.69,3477.09,850.9,1111.74
2024-10-12 18:00,6794.77,7806.62,5012.54,1375.66,1198.71
2024-10-12 21:00,5993.9,7145.04,4630.18,1315.31,1119.92
2024-10-13 00:00,5288.45,6297.13,4248.3,1296.38,1040.0
2024-10-13 03:00,5159.87,6074.14,4016.16,1184.03,1088.05
2024-10-13 06:00,4735.84,6029.35,3475.37,1200.92,1074.31
2024-10-13 09:00,4627.63,4682.67,1863.33,841.56,1001.65
2024-10-13 12:00,4681.35,4254.32,2021.72,707.18,1004.71
2024-10-13 15:00,6110.72,6400.33,3775.87,1171.96,1114.75
2024-10-13 18:00,6827.65,7762.99,4855.56,1414.74,1212.44
2024-10-13 21:00,5834.21,6997.4,4404.79,1272.83,1088.39
2024-10-14 00:00,5155.45,6265.67,4045.7,1288.4,1019.86
2024-10-14 03:00,5219.09,6518.18,4172.77,1238.77,1104.7
2024-10-14 06:00,5327.25,6791.37,4720.3,1288.14,1232.73
2024-10-14 09:00,4709.41,5651.81,3434.16,864.38,1090.43
2024-10-14 12:00,4785.43,6534.92,2769.66,443.18,988.05
2024-10-14 15:00,6428.65,7856.77,4263.83,1108.72,1148.92
2024-10-14 18:00,7147.08,8162.93,5163.01,1625.15,1264.98
2024-10-14 21:00,6080.49,7198.58,4464.99,1442.79,1083.63
2024-10-15 00:00,5323.25,6420.03,4053.03,1403.69,1004.89
2024-10-15 03:00,5366.45,6616.02,4182.91,1291.73,1088.08
2024-10-15 06:00,5164.83,7583.27,4451.85,1401.86,1221.77
2024-10-15 09:00,4393.71,7071.2,2952.43,668.12,990.76
2024-10-15 12:00,4683.06,6967.59,3070.77,578.47,918.88
2024-10-15 15:00,6794.69,8038.05,4817.91,1183.82,1060.47
2024-10-15 18:00,7234.76,8466.83,5297.7,1641.28,1192.82
2024-10-15 21:00,6172.28,7412.45,4448.93,1456.99,1101.11
2024-10-16 00:00,5374.67,6458.65,3959.82,1427.28,998.75
2024-10-16 03:00,5390.48,6574.81,4032.95,1334.55,1043.02
2024-10-16 06:00,5213.08,6924.99,4687.65,1368.68,1141.65
2024-10-16 09:00,4811.86,6613.5,3047.88,1119.25,911.42
2024-10-16 12:00,5094.9,6439.66,3221.83,789.66,920.8
2024-10-16 15:00,6625.08,7426.56,4760.88,1295.38,1089.18
2024-10-16 18:00,7176.38,8154.48,5319.34,1737.02,1153.22
2024-10-16 21:00,6153.39,7418.34,4489.32,1509.71,946.51
2024-10-17 00:00,5388.91,6629.44,3985.37,1455.32,942.63
2024-10-17 03:00,5446.87,6756.97,4052.79,1368.25,976.61
2024-10-17 06:00,5069.12,6593.87,4297.69,1524.24,1054.48
2024-10-17 09:00,4052.61,4358.78,3381.29,1412.38,913.22
2024-10-17 12:00,4361.22,4394.49,4289.6,1232.23,883.87
2024-10-17 15:00,6592.5,7072.02,5441.19,1468.3,1034.07
2024-10-17 18:00,7434.96,8138.03,5198.98,1427.43,1100.67
2024-10-17 21:00,6304.06,7235.48,4387.54,1239.46,954.22
2024-10-18 00:00,5469.88,6396.9,4013.0,1242.71,893.36
2024-10-18 03:00,5485.66,6558.12,4149.43,1183.25,987.54
2024-10-18 06:00,5239.29,7807.79,5340.08,1354.71,1204.57
2024-10-18 09:00,4383.14,7227.27,4784.56,1262.82,1216.82
2024-10-18 12:00,4753.17,6526.79,4300.28,610.25,1208.54
2024-10-18 15:00,6800.42,7395.57,4963.54,738.74,1214.45
2024-10-18 18:00,7307.99,7927.83,4981.57,1320.57,1160.45
2024-10-18 21:00,6320.98,7109.55,4283.16,1186.19,1009.97
2024-10-19 00:00,5480.51,6224.24,3850.92,1169.63,956.62
2024-10-19 03:00,5297.86,5956.49,3687.2,1036.73,959.16
2024-10-19 06:00,4572.82,5723.22,4084.38,771.29,972.95
2024-10-19 09:00,3738.9,5414.46,2610.29,67.7,867.2
2024-10-19 12:00,4747.72,5766.1,2215.85,-182.74,797.25
2024-10-19 15:00,7066.63,6978.43,3716.05,370.96,922.45
2024-10-19 18:00,7460.75,7625.43,4709.56,1154.21,1050.82
2024-10-19 21:00,6309.33,6973.47,4258.36,1123.8,985.01
2024-10-20 00:00,5469.87,6176.28,3867.25,1124.91,939.06
